vid_id,index,frame,vidTime,timelineRatio,session_duration,vid_count,session_count,session_mean,vid_mean,count_ratio,vsi_max,duration_frac,max_vsi,v_frac,v_vol
ID_00HECE9OR4,12000.0,3583.5774,119.44,0.397,123.88,25000.0,1880.0,30680.0,30680.0,1.155,172.9,2.0701741180555926,0.16,0.96,24000.0
ID_02HOLDNOMT,29000.0,2917.5598,97.25,0.438,70.66666666666667,9000.0,1888.888888888889,9000.0,9000.0,1.0,148.2,3.1497179386201273,0.0,1.0,9000.0
ID_032KI74J43,36500.0,18423.078,614.0,0.5137,4364.166666666667,6000.0,1000.0,6000.0,6000.0,1.0,1076.0,1.9849742216930475,0.0,1.0,6000.0
ID_044F319LG6,51000.0,3084.7356,102.8,0.2937,82.34782608695652,23000.0,2217.391304347826,24913.043,24913.043,1.037,149.0,2.094659659792993,0.04060869565217391,0.9565,22000.0
ID_04V3TDQ5KL,66000.0,28001.44,933.5,0.4985,661.0,7000.0,1000.0,10857.143,10857.143,1.375,1451.0,9.6550210470858,0.0,0.9287,6500.0
ID_05KYW1W6Y8,75500.0,2439.555,81.3,0.3389,71.83333333333333,12000.0,2000.0,12000.0,12000.0,1.0,114.4,3.2357540686579522,0.16666666666666666,1.0,12000.0
ID_07C8UPDD7S,84000.0,21246.316,708.0,0.4114,154.0,5000.0,1000.0,5360.0,5360.0,1.016,1210.0,25.38358655258837,0.2,0.85,4250.0
ID_07JZYKT43C,92500.0,3254.95,108.5,0.3616,109.5,12000.0,1833.3333333333333,15666.667,15666.667,1.165,151.9,1.43492663179457,0.16666666666666666,0.9165,11000.0
ID_097OL5WBUL,104000.0,2950.3152,98.4,0.337,88.72727272727273,11000.0,1909.090909090909,11000.0,11000.0,1.0,153.4,3.5127127492414814,0.09090909090909091,1.0,11000.0
ID_097X8OP6R4,111000.0,154.11972,5.137,0.2054,33.666666666666664,3000.0,1000.0,3000.0,3000.0,1.0,12.33,0.599399844348659,0.3333333333333333,1.0,3000.0
ID_0AJ24ABFHW,118500.0,3251.1455,108.4,0.5645,45.333333333333336,12000.0,2000.0,12000.0,12000.0,1.0,152.4,5.8342258725071225,0.0,1.0,12000.0
ID_0AN329AF7T,128000.0,10043.282,334.8,0.2131,163.85714285714286,7000.0,1000.0,7000.0,7000.0,1.0,751.5,10.494136431144305,0.14285714285714285,1.0,7000.0
ID_0BF8JMJO5C,143500.0,3006.9407,100.25,0.3245,92.5,24000.0,2000.0,23638.889,23638.889,1.003,150.4,2.3689751233012877,0.08333333333333333,0.9585,23000.0
ID_0BX1R8RGRL,159500.0,3740.085,124.7,0.414,87.625,8000.0,1750.0,8000.0,8000.0,1.0,187.8,4.633007809502156,0.25,1.0,8000.0
ID_0CBPVTL76D,168000.0,5542.3135,184.8,0.4927,322.6666666666667,9000.0,1000.0,10222.223,10222.223,1.088,355.5,1.2881695448245989,0.1111111111111111,0.8887,8000.0
ID_0CLTUWCGO7,178000.0,9481.193,316.0,0.205,144.63636363636363,11000.0,1000.0,12363.637,12363.637,1.065,834.5,18.192139440118908,0.09090909090909091,0.9546,10500.0
ID_0CU106Z18D,188500.0,4814.5947,160.5,0.4458,141.4,10000.0,2000.0,10000.0,10000.0,1.0,245.1,1.9041423948061544,0.0,1.0,10000.0
ID_0D5GPHKEMZ,196500.0,311.97,10.4,0.2123,23.666666666666668,6000.0,1000.0,13687.5,13687.5,1.863,22.33,0.963963963963964,0.8333333333333334,0.6724,4033.3333
ID_0DRVVQMORA,203500.0,13571.083,452.2,0.2219,176.25,8000.0,1000.0,8062.5,8062.5,1.0,1129.0,8.314932996541964,0.25,0.9375,7500.0
ID_0E3AZI5Q3Q,212500.0,23704.553,790.0,0.4263,413.9,10000.0,1000.0,10000.0,10000.0,1.0,1296.0,4.85414615866179,0.0,1.0,10000.0
