vid_id,index,frame,vidTime,timelineRatio,session_duration,s_count,v_frac,vid_count,session_count,session_mean,vid_mean,count_ratio,vsi_max,duration_frac,max_vsi,v_vol,framediff,framestd,framestdmean
ID_00C9KJGOK1,,,,,,,,,,,,,,,,,,,
ID_018T3EWMHA,28500.0,4029.8862,134.4,0.4814,273.01724137931035,2172.4137931034484,0.9424,58000.0,1965.5172413793102,57934.484,57934.484,1.024,195.2,1.2677023682270905,0.10344827586206896,54666.668,3.8553963,13.24,13.24
ID_01DQALV0ZG,,,,,,,,,,,,,,,,,,,
ID_01U6EDCUOM,,,,,,,,,,,,,,,,,,,
ID_02353NEYPV,62500.0,1034.4845,34.47,0.1699,37.6,2000.0,1.0,10000.0,2000.0,10000.0,10000.0,1.0,56.0,2.7243414768169494,0.2,10000.0,1.1885699,27.3,27.3
ID_026WBV4LN9,75500.0,2729.6948,91.0,0.2773,151.0,2750.0,0.9375,16000.0,2500.0,15625.0,15625.0,1.005,121.25,3.6417402659689126,0.0625,15000.0,2.2648113,31.52,31.52
ID_027F9YN12D,,,,,,,,,,,,,,,,,,,
ID_0292AG4ITC,85500.0,23817.957,794.0,0.497,22.75,2750.0,0.875,4000.0,2500.0,4000.0,4000.0,1.0,1101.0,55.35852633928572,0.0,3500.0,21.241257,347.8,347.8
ID_02FJED50ZB,93500.0,2813.1626,93.75,0.3115,137.33333333333334,3666.6666666666665,0.6387,12000.0,2000.0,13833.333,13833.333,1.032,143.1,1.1389008411000472,0.25,7666.6665,2.8628252,15.484,15.484
ID_02Q7F5T7TM,105500.0,2203.213,73.44,0.4058,79.16666666666667,2666.6666666666665,0.8887,12000.0,2000.0,31000.0,31000.0,2.193,110.0,2.377047687273124,0.0,10666.667,2.0063424,12.8,12.8
ID_02RBSW5N8G,112500.0,10113.419,337.0,0.1888,79.5,2000.0,1.0,2000.0,2000.0,2000.0,2000.0,1.0,662.0,7.551802771226415,0.0,2000.0,19.27853,94.9,94.9
ID_02VPY5HSR3,114000.0,27662.291,922.0,0.4907,128.0,2000.0,0.5,1000.0,1000.0,2000.0,2000.0,1.0,1807.0,14.1171875,0.0,500.0,54.264263,27.38,27.38
ID_03H2VXNWBI,117500.0,7252.318,241.8,0.156,115.5,2500.0,0.9165,6000.0,2333.3333333333335,5833.3335,5833.3335,1.005,507.5,11.394228250439689,0.0,5500.0,13.431167,133.4,133.4
ID_03IRODZF9O,121500.0,15783.944,526.0,0.3345,35.0,2000.0,1.0,2000.0,2000.0,2000.0,2000.0,1.0,565.0,9.493951612903226,0.0,2000.0,1.7127867,2.64,2.64
ID_03JBSE7X3C,131500.0,2624.662,87.5,0.338,20.77777777777778,2888.8888888888887,1.0,18000.0,2888.8888888888887,18000.0,18000.0,1.0,116.2,5.471612632135966,0.05555555555555555,18000.0,1.7794102,19.2,19.2
ID_03RBR2R796,,,,,,,,,,,,,,,,,,,
ID_042GPZA3W3,,,,,,,,,,,,,,,,,,,
ID_04SAQL7R6N,146500.0,3788.8088,126.3,0.421,134.5,2000.0,1.0,12000.0,2000.0,12000.0,12000.0,1.0,167.6,1.7748304267534423,0.0,12000.0,2.9335358,19.17,19.17
ID_051EWOPVXY,163500.0,2745.1526,91.5,0.352,46.81818181818182,3090.909090909091,0.9272,22000.0,2363.6363636363635,23072.727,23072.727,1.016,138.1,6.309275007884903,0.09090909090909091,20400.0,2.535179,38.7,38.7
ID_058ZHYQX6G,177000.0,16338.954,544.5,0.3342,51.2,2600.0,0.6665,5000.0,1400.0,49800.0,49800.0,6.61,717.5,19.158408304823098,0.0,3333.3333,17.843235,276.2,276.2
ID_05XPKX6TLC,207500.0,2522.6045,84.06,0.4473,68.375,2142.8571428571427,1.0,56000.0,2142.8571428571427,56000.0,56000.0,1.0,121.44,3.6346402394730815,0.015553571428571429,56000.0,2.320995,20.03,20.03
ID_0655A59WYZ,236500.0,56242.52,1875.0,0.626,1770.0,3000.0,0.375,2000.0,1000.0,8625.0,8625.0,1.082,2472.0,1.4058832154234835,0.0,750.0,44.33934,136.2,136.4
ID_06EIT2I9OK,252500.0,2273.5576,75.8,0.2937,61.06666666666667,2800.0,1.0,30000.0,2800.0,30000.0,30000.0,1.0,104.94,2.2934287685735932,0.13333333333333333,30000.0,1.7964507,14.68,14.68
ID_06NNRWUNJA,272500.0,3275.0107,109.2,0.3638,79.2,2400.0,0.9,10000.0,2000.0,9800.0,9800.0,1.002,164.0,6.589389199830088,0.0,9000.0,3.394121,47.06,47.06
ID_06PTI1H1L3,,,,,,,,,,,,,,,,,,,
ID_06TMOZ6KZG,283500.0,1533.5735,51.12,0.1608,39.833333333333336,8666.666666666666,1.0,12000.0,8666.666666666666,12000.0,12000.0,1.0,66.56,2.3698891709500796,0.08333333333333333,12000.0,0.7880629,3.453,3.453
