vid_id,index,frame,vidTime,timelineRatio,session_duration,s_count,v_frac,vid_count,session_count,session_mean,vid_mean,count_ratio,vsi_max,duration_frac,max_vsi,v_vol,framediff,framestd,framestdmean
ID_00APUTFP52,500.0,3292.188,109.75,0.4966,65.0,1000.0,1.0,2000.0,1000.0,2000.0,2000.0,1.0,184.5,3.7132352941176467,0.0,2000.0,5.5404654,50.25,50.25
ID_00RUHRU039,4000.0,15584.357,519.5,0.2979,178.4,1000.0,1.0,5000.0,1000.0,5000.0,5000.0,1.0,998.0,7.201333217029272,0.0,5000.0,29.96712,214.8,214.8
ID_00XGU0PPYW,13000.0,20143.979,671.5,0.392,214.07692307692307,1000.0,1.0,13000.0,1000.0,13000.0,13000.0,1.0,1233.0,21.920507666089602,0.07692307692307693,13000.0,36.870476,288.2,288.2
ID_00XMMA5YKY,22000.0,8125.611,270.8,0.1418,269.8,1000.0,1.0,5000.0,1000.0,5000.0,5000.0,1.0,661.0,3.5441351619154062,0.4,5000.0,19.85157,180.8,180.8
ID_01HR48WKYU,28500.0,4899.3745,163.2,0.4802,267.0,1000.0,1.0,8000.0,1000.0,8000.0,8000.0,1.0,302.5,1.3990985709213615,0.0,8000.0,8.588818,24.55,24.55
ID_02LND0D75I,38000.0,20251.967,675.0,0.3918,162.1818181818182,1000.0,1.0,11000.0,1000.0,11000.0,11000.0,1.0,979.0,9.1959284183833,0.2727272727272727,11000.0,26.370422,185.6,185.6
ID_036NRKTQ7N,91000.0,17587.025,586.0,0.3618,279.0421052631579,1000.0,1.0,95000.0,1000.0,95000.0,95000.0,1.0,1175.0,15.646468337183103,0.031578947368421054,95000.0,34.73856,220.1,220.1
ID_05KH1PJBSR,139500.0,3731.201,124.4,0.613,249.5,1000.0,1.0,2000.0,1000.0,2000.0,2000.0,1.0,199.5,1.1664194965425785,0.0,2000.0,5.9897733,12.266,12.266
ID_07T8CPWFZ2,142500.0,9485.414,316.2,0.2064,235.75,1000.0,1.0,4000.0,1000.0,4000.0,4000.0,1.0,586.0,3.962290505932668,0.0,4000.0,17.420137,84.2,84.2
ID_0AXT7QKXNB,147000.0,3773.584,125.8,0.4307,242.2,1000.0,1.0,5000.0,1000.0,5000.0,5000.0,1.0,241.2,1.361975870638177,0.0,5000.0,7.245714,23.45,23.45
ID_0B137UZLHO,151000.0,16499.078,550.0,0.332,329.0,1000.0,1.0,3000.0,1000.0,3000.0,3000.0,1.0,913.5,1.9135304305017098,0.0,3000.0,27.425262,113.8,113.8
ID_0BZ04FWQ4R,155000.0,13988.311,466.2,0.2869,95.6,1000.0,1.0,5000.0,1000.0,5000.0,5000.0,1.0,876.5,13.799581916438825,0.0,5000.0,26.321133,246.0,245.9
ID_0C7SJTUIBN,160500.0,4916.5977,163.9,0.4382,247.66666666666666,1000.0,1.0,6000.0,1000.0,6000.0,6000.0,1.0,328.5,1.4251470768409826,0.0,6000.0,9.865632,38.5,38.5
ID_0D2671U5U4,166500.0,14812.33,493.8,0.2817,188.16666666666666,1000.0,1.0,6000.0,1000.0,6000.0,6000.0,1.0,814.0,11.47977037756008,0.3333333333333333,6000.0,24.447395,145.9,145.9
ID_0D45Y94TY9,170500.0,4650.162,155.0,0.5117,232.0,1000.0,1.0,2000.0,1000.0,2000.0,2000.0,1.0,292.5,1.2896105385924326,0.0,2000.0,8.783137,24.28,24.3
ID_0EMDAV8MB2,172500.0,690.0,23.0,0.511,46.0,1000.0,1.0,2000.0,1000.0,2000.0,2000.0,1.0,46.0,1.0,1.0,2000.0,1.3813814,3.36e-05,3.36e-05
ID_0GZHAH7D53,175500.0,3639.4434,121.3,0.4612,164.0,1000.0,1.0,4000.0,1000.0,4000.0,4000.0,1.0,253.2,1.7489995994732774,0.0,4000.0,7.6039553,21.98,21.98
ID_0H4TSVF7NW,183000.0,2711.7722,90.4,0.4285,169.8181818181818,1000.0,1.0,11000.0,1000.0,11000.0,11000.0,1.0,184.5,1.5966164450529052,0.09090909090909091,11000.0,5.5424466,19.66,19.66
ID_0HW7AT7VV6,191500.0,489.55383,16.31,0.3794,32.666666666666664,1000.0,1.0,6000.0,1000.0,6000.0,6000.0,1.0,32.8,1.0622649016203705,0.6666666666666666,6000.0,0.9858006,0.09216,0.09216
ID_0KHATNWMWH,195500.0,4507.485,150.2,0.501,300.5,1000.0,1.0,2000.0,1000.0,2000.0,2000.0,1.0,300.5,0.9995847176079734,0.5,2000.0,9.0195,0.1076,0.1076
ID_0LMJVJ407Q,204500.0,3999.711,133.4,0.455,169.3125,1000.0,1.0,16000.0,1000.0,16000.0,16000.0,1.0,257.2,2.099516374623754,0.125,16000.0,7.650509,29.08,29.08
ID_0M0BIVYOFO,,,,,,,,,,,,,,,,,,,
ID_0NO3T9KH5B,217500.0,23573.564,786.0,0.5103,147.5,1000.0,1.0,10000.0,1000.0,10000.0,10000.0,1.0,1252.0,12.658455605710365,0.0,10000.0,37.595768,305.8,305.8
ID_0NT9JMKTDO,225000.0,26322.752,877.5,0.503,444.6,1000.0,1.0,5000.0,1000.0,5000.0,5000.0,1.0,1504.0,8.46960993053207,0.0,5000.0,43.64675,271.8,271.8
ID_0O2V6FGN5K,229000.0,4456.409,148.5,0.416,118.33333333333333,1000.0,1.0,3000.0,1000.0,3000.0,3000.0,1.0,239.0,5.4324221962515695,0.0,3000.0,7.1763353,20.1,20.11
ID_0O6MBIH328,235000.0,22476.531,749.0,0.484,226.88888888888889,1000.0,1.0,9000.0,1000.0,9000.0,9000.0,1.0,1156.0,35.572617793555736,0.0,9000.0,34.714977,306.2,306.2
ID_0PED6TQ2OK,243000.0,29457.818,982.0,0.5527,161.42857142857142,1000.0,1.0,7000.0,1000.0,7000.0,7000.0,1.0,1422.0,21.885293968051887,0.0,7000.0,42.71477,346.0,346.0
ID_0PPMOOJT7K,249000.0,382.33252,12.74,0.3354,29.0,1000.0,1.0,5000.0,1000.0,5000.0,5000.0,1.0,26.8,1.0709633649932158,0.6,5000.0,0.8048048,1.912,1.912
ID_0R49S8EDHR,260000.0,21819.918,727.5,0.4045,198.8235294117647,1000.0,1.0,17000.0,1000.0,17000.0,17000.0,1.0,1215.0,15.247592839912016,0.058823529411764705,17000.0,35.879185,352.2,352.2
ID_0RHIYBMA17,270500.0,10959.859,365.2,0.4827,493.75,1000.0,1.0,4000.0,1000.0,4000.0,4000.0,1.0,701.0,1.4530652982283416,0.0,4000.0,20.59791,48.1,48.1
ID_0RI665QXL1,275000.0,18339.412,611.5,0.3735,73.6,1000.0,1.0,5000.0,1000.0,5000.0,5000.0,1.0,1122.0,17.99736386158091,0.0,5000.0,33.705463,306.2,306.0
ID_0SGG9QEC25,,,,,,,,,,,,,,,,,,,
ID_0USZLDBDX2,284000.0,23941.785,798.0,0.4944,213.0,1000.0,1.0,13000.0,1000.0,13000.0,13000.0,1.0,1305.0,13.711012189524517,0.07692307692307693,13000.0,38.381805,297.0,297.0
ID_0W7NKRT8GZ,291500.0,116.665985,3.889,0.389,11.0,1000.0,1.0,2000.0,1000.0,2000.0,2000.0,1.0,10.0,0.9226428952991452,0.0,2000.0,0.30016503,0.2683,0.2683
ID_0WMZ5KDFOG,295000.0,6493.0234,216.4,0.1345,200.6,1000.0,1.0,5000.0,1000.0,5000.0,5000.0,1.0,748.0,3.143956031632967,0.4,5000.0,22.462025,66.6,66.6
ID_0WTZ1N9B9E,306000.0,16665.637,555.5,0.4785,1011.1176470588235,1000.0,1.0,17000.0,1000.0,17000.0,17000.0,1.0,1052.0,1.244980281728686,0.058823529411764705,17000.0,30.557707,62.5,62.5
ID_0XDFR7KNHK,315500.0,684.40045,22.81,0.4563,58.5,1000.0,1.0,2000.0,1000.0,2000.0,2000.0,1.0,50.0,0.875,0.5,2000.0,1.5015016,1.844,1.845
ID_0XUT21CHR4,320500.0,14320.152,477.2,0.257,305.875,1000.0,1.0,8000.0,1000.0,8000.0,8000.0,1.0,862.5,6.825858066325976,0.25,8000.0,25.905827,95.4,95.4
ID_0YLPO1LNC8,360500.0,22554.678,752.0,0.3845,1226.0694444444443,1000.0,1.0,72000.0,1000.0,72000.0,72000.0,1.0,1268.0,13.829083051781208,0.1527777777777778,72000.0,36.41408,264.2,264.2
ID_0ZIV6MAGP8,398500.0,4149.0674,138.2,0.4243,183.75,1000.0,1.0,4000.0,1000.0,4000.0,4000.0,1.0,281.2,2.597581626924778,0.0,4000.0,8.107853,22.47,22.47
ID_10LJHUMPTK,,,,,,,,,,,,,,,,,,,
ID_12OYY2I6Z1,401000.0,150.0,5.0,0.4546,10.0,1000.0,1.0,1000.0,1000.0,1000.0,1000.0,1.0,10.0,1.0,1.0,1000.0,0.3003003,7.1e-06,7.1e-06
ID_12V08H6H17,408500.0,2125.929,70.9,0.3982,197.07142857142858,1000.0,1.0,14000.0,1000.0,14000.0,14000.0,1.0,156.9,0.9404029247261846,0.07142857142857142,14000.0,4.7123594,7.363,7.363
ID_13DYAY9NDA,,,,,,,,,,,,,,,,,,,
ID_13OO8WZSRM,419500.0,15868.937,529.0,0.3105,173.25,1000.0,1.0,8000.0,1000.0,8000.0,8000.0,1.0,849.5,22.01368377662043,0.375,8000.0,25.513132,300.2,300.2
ID_143CYFTTYT,424500.0,3129.4414,104.3,0.2905,183.0,1000.0,1.0,2000.0,1000.0,2000.0,2000.0,1.0,229.5,1.26878612716763,0.5,2000.0,6.891892,2.924,2.926
ID_145MLGVQ99,428000.0,11837.063,394.5,0.232,391.0,1000.0,1.0,5000.0,1000.0,5000.0,5000.0,1.0,922.5,51.97102451504342,0.0,5000.0,27.698853,306.0,306.2
ID_14H05SH039,440000.0,26787.246,893.0,0.4138,1164.6315789473683,1000.0,1.0,19000.0,1000.0,19000.0,19000.0,1.0,2058.0,2.346648228437777,0.0,19000.0,60.948948,321.0,321.0
ID_15T9OFNTPH,458500.0,15287.172,509.5,0.307,368.3888888888889,1000.0,1.0,18000.0,1000.0,18000.0,18000.0,1.0,814.5,13.186550602940281,0.2222222222222222,18000.0,24.03863,196.2,196.2
ID_171OXB8TU8,468000.0,120.0,4.0,0.01295,8.0,1000.0,1.0,1000.0,1000.0,1000.0,1000.0,1.0,8.0,1.0,1.0,1000.0,0.24024025,5.36e-06,5.36e-06
ID_17DE4HZ48T,471000.0,24870.992,829.0,0.505,3486.8,1000.0,1.0,5000.0,1000.0,5000.0,5000.0,1.0,1059.0,12.747038586901471,0.0,5000.0,28.389002,204.9,204.9
ID_17ZKS84Q97,476500.0,31581.07,1053.0,0.527,261.1666666666667,1000.0,1.0,6000.0,1000.0,6000.0,6000.0,1.0,1565.0,50.58488784877674,0.16666666666666666,6000.0,35.984844,235.4,235.4
ID_19J8I60VQA,480000.0,2233.741,74.44,0.2966,118.0,1000.0,1.0,1000.0,1000.0,1000.0,1000.0,1.0,251.0,2.1271186440677967,0.0,1000.0,7.5361247,33.12,33.12
ID_1BOJC28MWP,491500.0,304.706,10.16,0.4417,25.681818181818183,1000.0,1.0,22000.0,1000.0,22000.0,22000.0,1.0,20.36,0.9156970770510932,0.5,22000.0,0.6059991,0.3472,0.3472
ID_1DCHYGTLH2,505500.0,17737.385,591.0,0.399,737.0,1000.0,1.0,6000.0,1000.0,6000.0,6000.0,1.0,1406.0,2.3985554209931634,0.0,6000.0,41.773487,176.5,176.5
ID_1DDFVURJWX,512500.0,10385.523,346.2,0.217,176.0,1000.0,1.0,8000.0,1000.0,8000.0,8000.0,1.0,773.0,12.272670257381252,0.125,8000.0,22.76628,199.2,199.2
