vid_id,index,frame,vidTime,timelineRatio,session_duration,s_count,v_frac,vid_count,session_count,session_mean,vid_mean,count_ratio,vsi_max,duration_frac,max_vsi,v_vol,framediff,framestd,framestdmean
ID_01P6WV49HQ,1500.0,4238.844,141.2,0.4727,197.5,1000.0,1.0,4000.0,1000.0,4000.0,4000.0,1.0,241.5,1.2064234977408224,0.25,4000.0,6.37,16.62,16.62
ID_01WO6XNKKX,13000.0,19923.102,664.0,0.424,199.21052631578948,1000.0,1.0,19000.0,1000.0,19000.0,19000.0,1.0,1106.0,10.349083548086478,0.10526315789473684,19000.0,32.06,176.0,176.0
ID_02KSBXQB31,62500.0,621.93427,20.73,0.4507,56.3625,1000.0,1.0,80000.0,1000.0,80000.0,80000.0,1.0,40.8,1.0378044557118813,0.4,80000.0,1.223,2.188,2.186
ID_02ZDEV5FIQ,111500.0,307.51996,10.25,0.3662,26.77777777777778,1000.0,1.0,18000.0,1000.0,18000.0,18000.0,1.0,22.06,1.1118906702997085,0.5,18000.0,0.6626,2.26,2.26
ID_04LEBFUVED,122500.0,4768.7676,159.0,0.4817,332.0,1000.0,1.0,4000.0,1000.0,4000.0,4000.0,1.0,319.2,1.0191385530414176,0.0,4000.0,9.586,12.4,12.4
ID_05HBF3XX29,126500.0,24922.162,830.5,0.4658,124.25,1000.0,1.0,4000.0,1000.0,4000.0,4000.0,1.0,1210.0,15.36483134920635,0.0,4000.0,33.34,135.1,135.0
ID_05T3ONYB6J,130000.0,3115.1646,103.8,0.3394,187.0,1000.0,1.0,3000.0,1000.0,3000.0,3000.0,1.0,209.2,1.0927083333333334,0.6666666666666666,3000.0,6.28,14.6,14.6
ID_06FYHQRJAE,132000.0,5010.0,167.0,0.4956,334.0,1000.0,1.0,1000.0,1000.0,1000.0,1000.0,1.0,334.0,1.0,1.0,1000.0,10.03,0.0002382,0.0002382
ID_07NWERGXN6,135000.0,16931.453,564.5,0.311,140.4,1000.0,1.0,5000.0,1000.0,5000.0,5000.0,1.0,973.0,16.723682582771826,0.0,5000.0,25.98,157.0,157.0
ID_08ADKL1VJL,138500.0,3415.7866,113.9,0.4724,172.0,1000.0,1.0,2000.0,1000.0,2000.0,2000.0,1.0,221.8,1.733729843288667,0.0,2000.0,6.66,17.77,17.77
ID_09G0PLA577,140000.0,3380.356,112.7,0.3914,334.0,1000.0,1.0,1000.0,1000.0,1000.0,1000.0,1.0,288.0,0.8622754491017964,0.0,1000.0,8.65,14.54,14.54
ID_0A1M1W639T,141000.0,540.0,18.0,0.5,36.0,1000.0,1.0,1000.0,1000.0,1000.0,1000.0,1.0,36.0,1.0,1.0,1000.0,1.081,2.44e-05,2.44e-05
ID_0A28JIKX1L,146000.0,4163.421,138.8,0.3987,270.55555555555554,1000.0,1.0,9000.0,1000.0,9000.0,9000.0,1.0,281.0,4.270917628466607,0.1111111111111111,9000.0,8.305,37.62,37.62
ID_0C1G4TYPYT,151500.0,21002.496,700.0,0.3604,450.5,1000.0,1.0,2000.0,1000.0,2000.0,2000.0,1.0,955.5,17.14350721308833,0.0,2000.0,28.06,27.53,27.53
ID_0C3UX7AF2X,153000.0,3497.924,116.6,0.4858,99.0,1000.0,1.0,1000.0,1000.0,1000.0,1000.0,1.0,230.9,2.332070707070707,0.0,1000.0,6.934,37.97,37.97
ID_0CE6X6L43U,154500.0,3077.6018,102.56,0.4275,159.0,1000.0,1.0,2000.0,1000.0,2000.0,2000.0,1.0,210.0,1.3695652173913042,0.5,2000.0,6.31,14.47,14.47
ID_0CFZQ7P4WG,158000.0,4352.6064,145.1,0.4836,256.4,1000.0,1.0,5000.0,1000.0,5000.0,5000.0,1.0,280.5,1.1370057049228837,0.4,5000.0,8.42,19.81,19.81
ID_0CJ7FLJPGJ,164500.0,3344.6218,111.5,0.4424,273.875,1000.0,1.0,8000.0,1000.0,8000.0,8000.0,1.0,216.5,0.83146369552853,0.0,8000.0,6.5,7.92,7.92
ID_0CYJWH683A,169500.0,2865.5403,95.5,0.4246,107.0,1000.0,1.0,2000.0,1000.0,2000.0,2000.0,1.0,188.0,1.7406914893617023,0.0,2000.0,5.645,11.516,11.52
ID_0DWYDDFZZQ,178000.0,468.10492,15.6,0.4333,40.333333333333336,1000.0,1.0,15000.0,1000.0,15000.0,15000.0,1.0,32.72,0.8637587823590974,0.5333333333333333,15000.0,0.983,0.1815,0.1815
ID_0EA1UTKX3I,190000.0,12056.904,402.0,0.4587,655.3333333333334,1000.0,1.0,9000.0,1000.0,9000.0,9000.0,1.0,718.0,1.4940642253724936,0.0,9000.0,21.56,127.8,127.8
ID_0F81OHO1MZ,248000.0,18689.145,623.0,0.3157,388.8878504672897,1000.0,1.0,107000.0,1000.0,107000.0,107000.0,1.0,1122.0,14.769112978968803,0.16822429906542055,107000.0,32.12,235.2,235.2
ID_0FV5DPQK20,302000.0,4515.563,150.5,0.484,305.0,1000.0,1.0,1000.0,1000.0,1000.0,1000.0,1.0,303.0,0.9934426229508196,0.0,1000.0,9.09,0.7305,0.7305
ID_0G1VQ521YD,306500.0,19559.861,652.0,0.3918,101.125,1000.0,1.0,8000.0,1000.0,8000.0,8000.0,1.0,1192.0,19.877919212075046,0.125,8000.0,35.8,257.5,257.5
ID_0G781ACZJN,314000.0,23416.055,780.5,0.4226,320.57142857142856,1000.0,1.0,7000.0,1000.0,7000.0,7000.0,1.0,1455.0,15.471226025463766,0.0,7000.0,40.0,317.0,317.0
ID_0GR41G4RV0,320000.0,18116.455,604.0,0.3809,118.2,1000.0,1.0,5000.0,1000.0,5000.0,5000.0,1.0,979.5,22.378641120036466,0.0,5000.0,29.4,420.5,420.8
ID_0GUDT4JMN6,323500.0,15959.309,532.0,0.311,578.5,1000.0,1.0,2000.0,1000.0,2000.0,2000.0,1.0,904.5,4.521825055851521,0.0,2000.0,27.16,85.3,85.3
ID_0H3O332XOP,325500.0,353.63242,11.79,0.3801,32.5,1000.0,1.0,2000.0,1000.0,2000.0,2000.0,1.0,25.0,0.9565826330532213,0.0,2000.0,0.7505,0.867,0.867
ID_0HTX5NGARA,328000.0,8030.111,267.8,0.415,482.0,1000.0,1.0,3000.0,1000.0,3000.0,3000.0,1.0,538.0,1.1895189892691573,0.0,3000.0,16.16,21.45,21.45
